I_ID,I_IM_ID,I_NAME,I_PRICE,I_DATA,
169919,117037,Item9237,47523,a8fb8e46-4b8e-4845-96f6-da2f96d39158,
148061,139100,Item9238,34881,2fad8e6b-996d-482c-b020-d30e1d37f7c9,
69499,18756,Item9239,15485,61ae2701-c61f-41a9-94d4-7f746f08e0e5,
102805,191047,Item9240,70261,dac7067e-b745-486d-b45a-1e5fd8f1cc01,
38987,92350,Item9241,22377,b75f6be6-39e0-45af-af60-e07304035c06,
164080,109396,Item9242,81219,bb62a6d8-7e84-4e33-8678-a35a1dad948a,
155550,38212,Item9243,25789,1f35dd0f-d1e2-41fe-b9b4-59d182c6ecbd,
114302,195069,Item9244,21850,2263e026-1026-40e5-8e07-dd95fdd1f977,
179626,47795,Item9245,49213,b7cde63f-f165-4541-a57d-01624f28a5e3,
133531,112473,Item9246,95911,13378af2-b083-453e-8c2d-2cbf5e5332fb,
47925,5533,Item9247,89377,135bb25d-a229-406d-91f1-8d5e287fb003,
48541,124088,Item9248,79446,a43de759-fb85-4286-9129-e0f31a9934c6,
155447,144376,Item9249,29001,3d22f799-8bd7-448e-8d67-e2b452e5c19f,
42532,185352,Item9250,98608,bd22c066-8bb2-4b82-b579-3c80ff8c2c13,
146247,51410,Item9251,77608,3532571d-5752-499e-bd3d-1c4fd3910aa2,
164391,184430,Item9252,27635,62d96d4f-b8bc-417f-a97e-41e47db63fa4,
39857,165543,Item9253,11471,c2b2fd2e-e90a-45ec-8962-492cb2460511,
104659,119540,Item9254,72043,54a1a7f3-c656-47eb-95bd-5bbffe28f5bd,
14635,131110,Item9255,56490,7a434e5f-a8f1-4121-8a81-ead45c2a0edd,
112688,45158,Item9256,54276,0e734b84-e909-4c0d-aa05-e1991f9fbb97,
41604,184928,Item9257,33358,a6d4b387-13d3-47fc-9b71-581659b2989d,
151941,148795,Item9258,26841,0bd58440-bd2a-4425-b876-d6884172de43,
6465,179163,Item9259,52345,9db59d4b-61af-46e4-b1b8-44844b13c4a1,
92210,31368,Item9260,83011,d30e509c-ed94-4e99-ac83-c69515be22cf,
20639,150041,Item9261,89238,c9df4218-5b3c-47e2-a1b7-f1d3ec5a8f1f,
161222,23867,Item9262,28837,3dec030e-42f5-4d54-b291-4115bf953b2f,
54436,108470,Item9263,54459,a944fd1d-1fd9-42e9-9b7d-2ed608312326,
94030,76601,Item9264,76839,2a5c0681-e4cc-49b8-9763-1c211ffa676d,
130214,81082,Item9265,83086,6cb046c2-38fc-4113-98e7-b56f8ce521a4,
175463,178290,Item9266,30780,9513fa40-cb93-430e-86ae-c56bc760af11,
197062,100749,Item9267,84965,0a7f52aa-2f0d-4850-9a6a-b2f0f2c287cc,
145487,102621,Item9268,19155,f9d8c8fe-9845-4d85-914b-357aaa2afde8,
30673,18610,Item9269,85447,693e5ce2-c51b-47f9-8003-1c278a7ade7a,
184465,19245,Item9270,50014,da662fec-0279-4633-a550-c456e1731ebf,
125448,172953,Item9271,59366,4eec644b-e381-4f69-a458-2205bd7112af,
198013,52837,Item9272,71000,ff539696-4e25-4cc8-99eb-70b69209dcee,
186204,144656,Item9273,13276,f3f199e4-86bd-4207-a6df-0557ee03a5d6,
140585,13585,Item9274,91220,22957c7a-fe6c-435e-a05c-44dc8bb716de,
103125,98219,Item9275,24671,758bda2a-26c4-4f82-8294-5bdd03a7d81b,
42320,169919,Item9276,48421,d92c51e3-45a4-4553-9f21-4640f471fa66,
77957,48895,Item9277,86878,faa6443a-1053-4d54-b276-5404f9853264,
2420,181561,Item9278,98656,39a63c44-cde8-4d22-aba9-aea8ee59a15c,
36951,10128,Item9279,45941,efa065ec-f058-4b78-8df4-91fb2c9eed9f,
179955,78627,Item9280,61805,41d9abc0-6b35-4283-ad08-a744c3c30947,
145129,114844,Item9281,11191,e1cd2a65-9094-47df-8296-9f87e056b26a,
123082,59373,Item9282,75418,19aa1979-1959-4a78-ac2d-1c4175a1bfe6,
58485,25476,Item9283,16185,aa91d7d1-3626-4420-a0ea-9a7654eaa919,
132007,11664,Item9284,19899,cd6b4bd2-9582-4c35-9606-0ce69b702a21,
100346,60621,Item9285,86642,0d8f9a80-9523-4b06-bc48-31dad5fb24ac,
29546,146554,Item9286,48251,c9363246-a74d-4e10-ac3e-0123b1c274d2,
112972,183469,Item9287,19017,b0c27323-faae-4f7f-927c-c314ec625b76,
23708,99362,Item9288,24750,07a0e323-badd-4fb7-926e-2431ce4acbfb,
156336,184597,Item9289,48245,4c7275a0-44ad-4c8a-beab-be6ab55167f2,
75681,115370,Item9290,45145,78f16477-b3ed-40c6-b519-dbcc6ae3ba58,
147014,118190,Item9291,48258,750032a2-ee82-480e-8c68-ef4127ba93ab,
47996,33265,Item9292,90297,94bf6fc2-1035-469d-a7e5-c09ceeeed500,
48078,38376,Item9293,70212,e4c39e82-66f3-4f3c-8bf3-376db992b30f,
193999,26750,Item9294,69565,4312839a-d11b-428a-b5ba-b4f7f2dde699,
136171,156386,Item9295,93765,a1207614-b4ca-4261-8484-12f4c81d64b1,
181564,9165,Item9296,56512,42694f79-05ef-48fc-80a7-896268475882,
137860,77819,Item9297,27432,a2fa14ee-5c0c-4097-8079-d123e4e26426,
19734,70926,Item9298,99510,3593599f-dbeb-4b80-bcc3-6f6b16399cd0,
231,164074,Item9299,98147,c3bdedee-0bb8-4918-baf4-dd4443bbf651,
103696,56947,Item9300,43052,24423185-ab1c-4946-a2a7-7e87fc553d19,
150288,127452,Item9301,84395,40795ed5-ce71-4a0c-89cc-4399c72e21dc,
15780,130840,Item9302,51838,47e575e8-ff93-48db-a214-ceb4d0386805,
16534,53138,Item9303,14760,eb709b6f-f7b4-40bb-baba-8d6b460bf18f,
51195,72567,Item9304,91258,237b6ce8-d0a2-47d4-855c-2841cc622241,
79,34360,Item9305,86831,7b561e34-5a1d-491e-b628-ec69cb05fa48,
88161,152493,Item9306,62256,0ce0b125-964c-410e-b6bb-19047e266e00,
60717,3063,Item9307,93390,e250ff43-6567-447d-bc89-bb608e3dec4a,
131973,81756,Item9308,90969,55dc1f79-f1ae-4d55-9398-840e5d31e9dc,
147566,84778,Item9309,11188,9af75ba3-3036-455c-a28c-dd07bbf8f5a3,
149045,98809,Item9310,89243,d057dbd7-434d-4f1b-8b2a-23ce0dba196d,
79417,153140,Item9311,46391,1ae709aa-2ad7-4d74-a428-136ee95381ef,
15380,85564,Item9312,29108,0252d81d-ea0d-4499-97f8-8dc24a241eb7,
145160,9896,Item9313,72402,9a69d62c-6ce1-4f68-a16c-4a8a8d24c062,
157975,162224,Item9314,65766,3cd03f81-54f7-4cfb-a8fa-bfd2809b68d2,
30922,176899,Item9315,14638,cafe61a4-6552-4289-86dc-7297294636f0,
119078,64595,Item9316,80299,6852f42c-1a05-421f-8e82-78701b131fb2,
122557,116973,Item9317,50901,b57af863-b69b-4aac-bff5-e938f2fcee6c,
151897,116066,Item9318,36125,80d115c1-b141-4d04-9bf1-5a706c1e413f,
117475,163242,Item9319,59702,2eb823c3-2829-42c6-8082-58adb40ea7b8,
20337,151812,Item9320,85877,00091a91-9e7e-48af-8ed2-779f67438220,
99340,47668,Item9321,95683,be10a49e-f955-4b8e-aad9-102d36ba28aa,
60631,195966,Item9322,46513,d849df2d-b474-4001-9221-e532d2131c31,
76844,197705,Item9323,35857,6e89b3a0-e6ae-4a9b-b66f-e05bd783db57,
33806,23037,Item9324,66546,26a3c911-03fa-4442-8867-4bdc99044d65,
10665,87556,Item9325,61494,ee4d21bf-b234-4bee-a4a3-e970f82f51c3,
96887,119879,Item9326,26958,73f3dee3-1cfd-464f-867b-dda670c4e0dd,
995,162446,Item9327,53150,724523de-4ce2-4c89-ad08-10ac8b81303a,
118406,199762,Item9328,25692,38de53db-8318-45c6-b2e9-93cb5fc8749f,
185049,29160,Item9329,64602,c1fc2725-eef9-4930-9b86-cb3c518c5b79,
8510,178953,Item9330,59164,126e03f5-18d6-418d-8c96-c65bd8249bcc,
6147,155016,Item9331,80672,8d8ae71c-2169-4400-857b-8d80b2b2a4a6,
102667,10713,Item9332,34903,24d0ca27-f587-4b40-b5a7-e4681675d163,
122866,125333,Item9333,63510,99232e78-7d6d-4b04-83f0-5199b2692b31,
85540,161384,Item9334,99532,6e24daa2-45e5-41fc-887e-2e2fd62b1927,
91167,163659,Item9335,57353,beb0d0f2-2422-4586-9661-d8698bebf535,
50901,16495,Item9336,10569,55985950-3600-4cd1-b331-aa3b464847f4,
189931,60717,Item9337,58022,039b7667-7b46-4722-8b74-c522d0e237cc,
125812,7458,Item9338,99075,dcce94eb-4c69-424d-acc3-035c6246f5f6,
90232,30852,Item9339,86151,a7147135-cf46-4056-a59d-175076641d30,
31841,166052,Item9340,70640,29bc6223-b778-4935-89b9-74bd46a52ea3,
62690,116007,Item9341,12544,c163d2c3-d2e6-45c7-8f3c-6dd1a172bfa7,
180184,136463,Item9342,52322,b60de1ef-ccc8-464b-9ada-dbf32b385b6c,
150846,86956,Item9343,96353,03b40056-72ed-4f24-b587-82f86210a55f,
196865,24056,Item9344,63577,9db789ae-104d-452a-8964-47e2d3bf482a,
39781,3142,Item9345,17229,5399ab24-ff41-40d6-8ea7-a5ea90da14e2,
22136,134700,Item9346,35410,0d7e1003-8405-47df-afb3-feebcb226aa8,
49802,142330,Item9347,37810,b71a80dd-9ace-4200-8a63-e98f6cb04675,
126709,85160,Item9348,57313,ab87ca85-9099-4613-be3a-5a17dbade03d,
69369,9029,Item9349,23641,37f39d9d-435f-46a2-b766-dbd2ed40019b,
116349,148751,Item9350,59522,fe7495ff-159d-4ac2-94e8-a7dfe7146488,
97296,188929,Item9351,90448,cd4ed02e-fe96-43a0-83d7-7e403abc6a78,
63567,74070,Item9352,24679,7345c38f-f792-4301-8452-2d7bfb858cf3,
132424,101315,Item9353,39978,9bb6c9df-5468-4296-b093-18c76cb1eee8,
197019,89288,Item9354,99588,c6b2ef96-dc70-4625-a018-6ddf92a00a17,
173434,181367,Item9355,32140,686daffc-2db7-443b-9c53-5b09085485d7,
109732,19595,Item9356,73127,53992118-5f60-42e8-adf1-730d4826280b,
69212,121726,Item9357,94558,a02b72e2-5616-4a6d-809f-9d5d3dbdb9a1,
9030,18076,Item9358,69727,a80d0c74-9c58-40de-b532-545e429ef5a6,
191482,42624,Item9359,58105,34ddaa2e-c75e-40f8-8a8c-ca8085315216,
144463,186394,Item9360,10837,391d698a-fecc-46c0-a6c6-46920db54f83,
39588,120843,Item9361,65313,e441aefb-7b14-4d29-8a27-e807364bf181,
113745,64470,Item9362,56314,ada3a40e-36f0-4634-a401-27535ded6f8e,
188721,170991,Item9363,15435,30dac549-4282-498c-9c04-b7ecc27f3919,
87464,49862,Item9364,68323,66c99d8d-12e1-4546-9216-c0e1a4ede8c0,
167225,72749,Item9365,17285,24f317a6-1d7d-40d2-bf44-2f0521b65142,
116090,97590,Item9366,86731,fcf914f3-ca90-4743-b1ea-9cdbd2485cd8,
108432,12607,Item9367,97020,c6f06c99-e3d0-448c-a61c-5a0ec40f5ddf,
20456,7626,Item9368,64513,de045ae8-6179-4e3a-8dba-14f34195c6c5,
133780,48798,Item9369,99778,85ed54a1-3802-4001-8d5d-dfb52238edac,
30665,166474,Item9370,66892,9c781c00-b946-4a84-a925-01598416281e,
155481,107796,Item9371,40211,6f9ce1b9-222f-4147-b6ee-ab254b03bbc2,
167481,35368,Item9372,38935,8e8927c1-b07b-4799-9fc4-de6cb19123e7,
161006,26843,Item9373,99748,c3bd394f-3b01-4bca-99f1-5e7002e1b30b,
172089,12905,Item9374,33427,ccabc7e2-d5a9-485f-95d6-05485103143e,
183186,19700,Item9375,96853,ef57ba96-1cb6-4c9f-b7ad-f01246b59b09,
30190,15213,Item9376,37141,9a51ef47-b481-43b7-97b5-facc58d35e60,
147208,65546,Item9377,88215,73eb9be6-90fe-4bf6-800b-4f0d97e984cc,
128344,160242,Item9378,67074,1a806303-9712-46fd-a9ad-6675330b7a1e,
100583,110080,Item9379,13017,87afc498-ecec-482d-a778-bd1966722948,
76007,191643,Item9380,44757,753fbd2c-c59e-430f-a258-7dd9158f3d68,
108949,183006,Item9381,12116,b7cf357d-168b-423d-a610-5f3da3240f05,
55810,186471,Item9382,82268,90a63e50-a4f6-44a2-bf13-fed330b0ef52,
176886,39896,Item9383,58675,1b3c28e8-e2be-44eb-a893-2ad076bfdad5,
85197,142973,Item9384,56687,0f4743ab-1f23-4d67-8abc-6d564619413e,
119778,144728,Item9385,84795,d215882f-c4c3-49c1-8c33-ff3f05c3d5b8,
120797,796,Item9386,84144,49a7c3d4-44d6-41b6-be48-c491b45d7aa7,
163928,141186,Item9387,89899,04ef29d3-27af-4988-9415-4d40fbd44978,
177010,195597,Item9388,71889,26fcd4e6-d101-478e-af53-fbfc562daa94,
34794,88043,Item9389,24601,b6e8a671-8034-4abd-9948-e5ceb6d5adda,
4773,60520,Item9390,18297,70118772-434c-4c92-86c2-c710712e7c70,
157514,32007,Item9391,28667,3cbdf44b-9cf8-4c9c-951e-706d64ce6962,
55652,153793,Item9392,60886,f6d88149-9d67-4934-8947-8241a29c80b2,
43197,88402,Item9393,52461,c8f19b89-fca6-41b0-99a6-90483e237290,
189102,88559,Item9394,70484,285c157a-93e7-4a3d-89b1-ed5114d8a5e2,
75093,27582,Item9395,18351,acf11b39-d244-411f-bcbe-4d73bda463a2,
143567,169599,Item9396,32702,6d368a0b-75f4-4aac-8640-0c95b86d7f8d,
100538,7550,Item9397,16202,9985897e-967c-4a29-bb9d-bb8175bd66a8,
40019,181830,Item9398,93176,6f05a8da-cd2d-45ca-b49b-18a0f8136c8b,
139838,38562,Item9399,26113,cced109a-ca14-4b71-8164-713703c750c2,
2527,135279,Item9400,50277,5f454450-f6b3-4aa1-98a5-0151d206b041,
158209,54379,Item9401,81430,e5eaa024-a34c-4e03-b2ea-b3be4e61175f,
125667,36894,Item9402,13347,c80dbbdb-db6b-4774-87f8-e41c58825947,
30188,141206,Item9403,66985,6ae3257b-6417-4364-8e03-befaed9dd931,
182261,145161,Item9404,38579,89e53392-53e2-42a8-a742-9f526494d484,
29764,36370,Item9405,26267,edaf0ef1-a473-47fd-b049-19462b6957fd,
114435,161600,Item9406,91249,283e88e0-7810-4f98-bc9b-c30f6ba44b32,
179063,54492,Item9407,98231,52b163af-ed4a-4895-bb18-76f3b062a036,
181930,144160,Item9408,37610,a69f6ca3-4843-400a-b731-5a8df51549ea,
112012,82805,Item9409,39937,2ed2ac7b-3174-4806-b594-bd8888a56456,
27441,190133,Item9410,23043,f352d84b-1671-4e05-b817-cef45ae9ae49,
88456,165629,Item9411,86770,699dd5f5-7e9e-4399-b319-26a8d04db2cf,
161400,56999,Item9412,23279,186caeea-f613-4e7c-84b9-205d486a9c01,
13384,80549,Item9413,23319,6d56a3cb-692a-4327-bb8f-688e08dd2561,
147911,173717,Item9414,11058,b5291307-4202-4a6a-947c-2b1f8661d711,
62754,108130,Item9415,26863,cae759a6-0636-452e-bcf9-63cd48310e98,
197406,75216,Item9416,42754,64753cf5-02d3-43aa-860d-5fc48fc3d4b2,
32858,178990,Item9417,32864,9aab3f55-43d5-462a-b4d7-04acf7381b57,
126332,180402,Item9418,34300,919bb415-e774-4967-80d6-99647ccf3195,
58135,15529,Item9419,20074,8442b233-c56e-4b67-911d-c73e412be2da,
43840,168261,Item9420,67278,c513ffbd-c070-4b33-ba70-9360f5b8df32,
179870,92806,Item9421,98045,50c470a1-b4f8-4441-9e28-343fe8294620,
162608,104699,Item9422,28323,e18b748a-0bd1-4ff8-8f1f-3de3654c8eac,
195528,49063,Item9423,34583,22903a5f-bb6d-4d94-b779-7a6855b211d0,
125975,80500,Item9424,54693,e131c608-6c3e-43a9-a117-bf2f83fdcec5,
28893,159542,Item9425,96438,350c925a-c181-4853-ac2c-13f31d99b641,
195145,61499,Item9426,37989,2f3f6f1e-1ad7-407d-8648-4cf01c84a077,
91127,29042,Item9427,66338,5f5043a3-7f06-4f8e-a8af-f11969c2a573,
75186,77710,Item9428,95946,3ce37c87-cb9a-48fa-a49f-dadc585438c0,
161962,193575,Item9429,59864,6f65d05e-9b39-4c17-984c-5178b92ccc65,
181611,118579,Item9430,38864,22b533f9-c4e3-4f81-9b6b-62171a485017,
121080,187358,Item9431,80251,04c58799-bbb6-468e-a61b-db859b5be9fc,
93693,114660,Item9432,84708,4153ef3b-c0c2-42e6-80b6-ce18f688d508,
68263,118818,Item9433,99651,390da535-87d4-4377-8b32-25eda14b5cb1,
17283,8115,Item9434,72964,4490d414-33ca-499e-851d-766514e8ca89,
55998,2508,Item9435,85649,fc6f4e0d-0acb-43c4-b895-6c32898c6753,
28171,109615,Item9436,76893,dbe14091-7a7c-48cc-b0cf-f30af99c97ee,
141918,159635,Item9437,48983,bc02543c-7022-4ae3-b53a-5252ff4fe6f4,
4266,50041,Item9438,92419,723f1c49-b5c3-44ef-8d16-221a8bb5ff4a,
176039,178706,Item9439,36558,c169b4e1-7c50-460c-85b0-b7e7a5e1ab08,
26531,32120,Item9440,97359,3c3e2304-ff60-4862-966f-e9a56e7e9baf,
47504,22732,Item9441,35564,3f097a3b-4ffb-4309-ad5a-d15e381733ca,
58516,18691,Item9442,40243,408c6f36-045d-45bc-9d27-ed7e33f3c3dd,
8842,87134,Item9443,94013,9c2ae30c-06c4-44fd-8add-f42fc5089b17,
53962,137170,Item9444,64354,17b67b2c-9be5-4e9d-9a10-8ab7217c72f7,
7311,12353,Item9445,18373,e4f535ea-33cb-4981-a748-510ed17b1863,
21453,89061,Item9446,80852,23c36c2a-7c23-4c1d-9f05-87a5be9dfde5,
20221,199999,Item9447,94592,0c692903-a91c-4bf6-97cb-c43fdf7efb2c,
152320,111909,Item9448,78362,cf0e00fd-383a-42cd-91ed-39b8458d92b1,
105263,186956,Item9449,98167,7cdd2cf8-ffe6-4697-9498-3cdfdb7c318d,
129106,110170,Item9450,54233,bf46c6ff-27b5-4a52-9a8e-429f308c106c,
131535,17128,Item9451,36605,236318fc-2067-4244-ab20-b32a52a373e6,
141206,140189,Item9452,90957,8f0991b9-706e-4fe0-93a6-b3165da68533,
99425,87591,Item9453,12556,dc6c0c78-dcfd-4e3a-9cb1-090f768aa77b,
84116,70348,Item9454,36723,144ae49c-588c-40c9-b779-5359b092b2d3,
37778,109888,Item9455,42978,cdaaa2a5-dad7-460e-a468-f8a119cb49a3,
79588,135930,Item9456,70954,92bf81e9-ed64-4c75-8df0-ef79a48e1daa,
88374,46533,Item9457,52963,a257e7ea-82fe-4707-8a80-9769ce276c93,
74540,142949,Item9458,88265,3aa80669-e9bd-449c-8d50-8fba8eeebc20,
156929,188808,Item9459,17796,710d770d-c52a-4c82-bb64-6f14127bc9a3,
33584,47878,Item9460,19724,02b6998e-d12b-419a-b844-7d93c44ea179,
86275,19292,Item9461,42634,f48a2096-518d-4200-8469-b3889678546d,
88290,130861,Item9462,80698,ac1bc8bc-844a-41ec-a4f4-5d277399bf02,
53797,138839,Item9463,51612,4ee473c3-c6a7-48bf-93c5-78598b503b5c,
129020,196431,Item9464,34873,63a507ab-82e2-4b0f-84b6-ebe1a1e8349a,
127320,73941,Item9465,41910,abfdb1eb-6620-4f54-931f-06e4881f79c1,
183182,64285,Item9466,34126,e87169d5-ad79-441e-9992-035aed10dcfe,
150484,160243,Item9467,29247,859e1537-b7b5-46ab-8e0a-0491efa9d00b,
106645,67456,Item9468,31661,0a41c6af-77f1-4392-8318-36e871fcd2b8,
142266,118778,Item9469,89466,58d0c8d3-461b-4b35-ac52-fc0e6fb7a447,
189934,148694,Item9470,68772,340e7f5a-73b2-42b0-bfa8-2d629c910611,
60873,103230,Item9471,32554,3c154a0c-f600-45ea-bf9f-9ebbe5e70079,
43374,58470,Item9472,34517,a1688e8a-9bb4-4538-b4eb-b27de654ff4a,
128112,152643,Item9473,35937,5ff0cf15-7aa3-490c-8430-9be81a564aba,
49107,8466,Item9474,57833,8111ed6e-1e38-4131-8942-a6e00a24febd,
167906,190934,Item9475,39845,722010c4-fc51-4dc5-b168-fc618a62ce04,
154724,149414,Item9476,16780,d1bd758d-fe3d-447c-a09b-433583d0c69f,
66552,81806,Item9477,69410,8601ca06-7cc7-412c-af0b-c19f48a4a871,
12843,26593,Item9478,92784,00758c1c-b42f-4f31-90a7-52172d3a6773,
100182,188012,Item9479,73088,25262aa4-1e01-4a5d-908c-3aadad8954ec,
51582,153156,Item9480,25424,634ba356-cbc9-45d2-894f-e8a8bcf0e62c,
37625,163141,Item9481,30646,64a09a10-19ff-4050-bb3b-2e8e5514be88,
78407,142004,Item9482,76390,5ac84c32-b7e4-4233-a8e1-4cb2cea2fc91,
158296,91090,Item9483,73785,e8b8147c-f76a-4d48-86c0-6dc2b1713c42,
88700,90186,Item9484,28922,fce6c81e-7545-441d-b211-3a4baf7258f7,
22099,5385,Item9485,69541,d78fa0da-7d1c-438d-9457-14cf3ce5c31b,
62914,133399,Item9486,40200,353c9cdc-7bfb-42f7-b336-9e1109aa34ef,
91588,192472,Item9487,48521,8c447055-adaa-40bb-84ca-172988622131,
112868,127447,Item9488,60642,5b31df6a-3e00-4023-9ee1-ea33193f9dd8,
189400,188580,Item9489,43393,d1a4d4f2-56e3-41bc-8044-831a07875826,
77245,192149,Item9490,82718,ae70b9ec-cf27-45fc-a9ae-6055239ac393,
132353,100003,Item9491,15580,1733814b-7e34-4800-a63a-621a938f97dc,
195395,23008,Item9492,27210,e9270df1-8259-4394-b8b8-05f8db99032c,
27502,146414,Item9493,11762,21078fc1-cbcd-41f3-82fd-7d3fabadaba0,
12064,66697,Item9494,41640,956e2e54-7a40-4847-b44c-136848acc4ec,
57327,183614,Item9495,54726,fef9624b-57be-4f4b-8957-d1490e34fcbd,
16625,126281,Item9496,51109,f9b96562-a6f7-44c6-b940-4b52629ef96f,
86983,196923,Item9497,72415,ccbd4ee2-3276-43f0-a07e-25d5be3e91cd,
9947,46992,Item9498,98522,cb7e9c04-3fc0-4a31-a913-fa6b4cd4d0d4,
65156,163085,Item9499,73287,9a3252cf-f4a6-4a3c-8e79-3ab4fa5d4533,
59386,97771,Item9500,29497,bf6f66e4-fb5e-46f3-aa6c-87f4e8c88230,
183573,104164,Item9501,87723,78aa77ba-eaef-44a9-b135-3c954106bb0b,
165057,149944,Item9502,57133,994034b3-c56d-4cc9-9ece-3dd3d9fd865b,
33776,151717,Item9503,83001,7aefb779-597e-4886-a1f2-af5172a6aebc,
63852,32824,Item9504,36634,7e2ec963-8109-464b-b80f-c2111baa509a,
31775,106736,Item9505,21142,62f56ca0-3c02-4099-a2f0-efe267659f0d,
65395,65436,Item9506,87295,10dc556a-0bbc-4d92-bfa3-eb3ea349f362,
53068,27065,Item9507,63749,a4b898e2-8c17-445a-8575-419621ada1ae,
98006,616,Item9508,25669,ddac2bbf-b8a7-485d-b0d4-7fbe387b9b9c,
66748,158615,Item9509,88962,1456bc83-dafa-458c-a86c-662ff3317754,
72548,127371,Item9510,24557,e5286394-31ce-40bd-a5b3-e8ce548e3960,
15861,112572,Item9511,82256,3b1b0a3f-27eb-44e4-a9c1-1b9595d421af,
105924,142622,Item9512,56595,26a2e84d-0cf6-4ffd-8df0-5f128efdebd2,
52486,193602,Item9513,63387,ebdd7c93-f3a5-40aa-a18e-85e6c342883c,
20028,185346,Item9514,92200,dba2d698-f8d8-4f65-b399-ca4ee3e9e2be,
94274,22904,Item9515,26119,fbc2d9a4-25b0-47e8-90be-f98191561723,
110339,14078,Item9516,11126,2b60b3e4-aeb5-4a2a-aafb-12f28484286a,
171319,146714,Item9517,99172,b8969c30-3d99-4f4c-bc11-dacefffb50ab,
103598,169925,Item9518,36265,5aa69565-8af5-46e3-ab6b-19a33b501b14,
128621,150951,Item9519,46088,7a4bb355-1d19-494d-8f71-c107ae57d247,
166488,197428,Item9520,81938,73cf967b-a630-47db-8a65-41840f52f59c,
43179,44219,Item9521,57557,c45c445a-9079-4d7c-a0ac-7048482fee2e,
135709,168115,Item9522,76052,3925c9e7-d5f0-457a-b3d8-e55eaf8da9bb,
112506,55947,Item9523,12484,b582b39b-76db-47a3-a837-86e072339272,
90952,168547,Item9524,73326,6222bbe4-25b9-41e3-97fa-f3e5dc221a72,
132555,108551,Item9525,88027,8e54fb7b-97e8-429d-912e-9326ebfeb085,
40969,155544,Item9526,32358,9d03503f-c9c9-447e-9c45-129df0978ae2,
70470,149820,Item9527,54762,6c17441e-ae04-40cf-9fa4-0c27df70c820,
122248,154492,Item9528,42589,254be822-2856-46aa-9d1b-cae5f845523b,
66957,115173,Item9529,60562,3f9a3906-4b39-4f8d-9402-3a04c709acd8,
80755,167957,Item9530,43127,3d0400d3-9fb0-4336-bd70-a945bcf72f0c,
93467,172840,Item9531,76854,0701d991-c36f-46c0-96ee-0d0351818c09,
9180,85833,Item9532,36721,6649d9e1-a94a-4adf-96af-7ec881b6cb7e,
112714,185517,Item9533,18463,045daad2-69d0-463f-b93b-b7067558a029,
12452,37039,Item9534,51584,b26642a5-ffdb-4721-b3b7-7d47e7de1b68,
122668,199849,Item9535,44663,025b01bd-2d73-40ec-9ac5-91d6a3c91eee,
168435,117094,Item9536,96877,dbd29ee0-ffb9-4e75-ba1e-2baa973ad7b6,
32312,3474,Item9537,54578,189ee9b1-f329-4b51-a41a-b49ea19f5586,
12395,64203,Item9538,55020,8e9397ac-3b9f-4bee-8bc1-93e085c78ae0,
53500,124757,Item9539,66322,00a52eda-0205-4748-b219-7f2df727540c,
104730,165611,Item9540,83941,1781d784-918e-44ee-873a-028295978ab6,
181990,102445,Item9541,31838,dcb2b308-9d5b-419e-8746-978965736b95,
121539,160868,Item9542,33342,e08750a0-ccc9-4f46-bacf-afd6a9e77552,
69568,133736,Item9543,90228,ae81bd9c-0dcf-4578-971d-1eb795476a3d,
44741,102104,Item9544,52078,b06985c9-3b07-4950-9c4a-397346ce83fe,
199184,185820,Item9545,82331,a9bad777-a355-43b6-9394-9c85b7b410dd,
8960,44876,Item9546,45291,41597318-ab13-47cd-aa51-d58dad6dd799,
10021,196448,Item9547,10669,a8d32a43-8b48-4c38-98d4-3eee9aaa0773,
100386,15539,Item9548,13593,4f5c6886-bc97-4a7b-8c1d-5825ba4cfd8b,
176435,15783,Item9549,27886,08266b3a-c408-456b-a483-e6708a58ed34,
190694,50088,Item9550,76768,e5962565-4e26-42cb-97d9-e54f327fc02a,
24124,79867,Item9551,25932,2bd5302f-da6e-4fdb-809f-36e800a2b580,
47486,170340,Item9552,17663,1f67cccb-1003-432c-ae78-e75457da384e,
21743,33688,Item9553,29071,16af3de1-0e3b-4f27-b3e6-275ba87db15b,
90067,179831,Item9554,80112,fc84ba28-d692-4ac0-beca-36763106151c,
173257,20663,Item9555,39215,1aa4a7f9-944b-453b-9b63-741ea2cb9213,
182595,75803,Item9556,37492,760e741c-75b2-42d1-8f4b-512635f12bcc,
164864,159828,Item9557,48869,80d4a0c3-4d2e-45c5-a28f-0042aec20799,
80518,14750,Item9558,15379,a3fff35f-55c3-4a65-97f6-4794a8ef6d93,
3239,179874,Item9559,48323,02808f63-dd99-4bb7-a626-48805276e906,
103826,95517,Item9560,75371,ab5ad6c5-5c0b-40be-b9c2-c5bcfb87ea6c,
84933,161214,Item9561,21884,bd2704b1-5720-4763-814d-815e1bb54812,
113084,171737,Item9562,24647,761bb246-10fd-4b8d-914b-ddd3eb9d914e,
28824,147461,Item9563,36205,a5fe9e11-3e08-4bc7-a516-8226e26b59d5,
50721,38919,Item9564,12719,cd84b284-4b0c-4741-a542-69fb1ef4f560,
106796,173053,Item9565,19853,b9f73578-a152-4f0d-8481-a778ed13e69a,
98083,3037,Item9566,68246,fddfb387-2fa3-4fb0-8a82-6c3c10a12584,
147442,64596,Item9567,90696,81142f7f-1854-49e6-85c8-d28478a601b3,
